doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21sb0073,SB 0073 of 2021,NA,NA,2021-2022,SB,Crimes,abortion,Crimes: abortion; provision related to publication of cures for conceptive preventatives; repeal. Repeals sec. 40 of 1931 PA 328 (MCL 750.40).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0073,FALSE
21sb0074,SB 0074 of 2021,NA,NA,2021-2022,SB,Holidays,other,"Holidays: other; ""Juneteenth""; designate as an official state holiday and observe on June 19. Amends sec. 1 of 1865 PA 124 (MCL 435.101).Last Action: REASSIGNED TO COMMITTEE ON REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0074,FALSE
21sb0075,SB 0075 of 2021,NA,NA,2021-2022,SB,Property,state buildings,Property: state buildings; display or use of the Confederate battle flag on the grounds of the capitol building; prohibit. Amends title of 1905 PA 80 (MCL 19.141 - 19.145) & adds sec. 2a.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0075,FALSE
21sb0076,SB 0076 of 2021,NA,NA,2021-2022,SB,Law enforcement,communications,Law enforcement: communications; restrictions for use of the emergency alert system; provide for. Amends secs. 2 & 3 of 2016 PA 235 (MCL 28.672 & 28.673).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0076,FALSE
21sb0077,SB 0077 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of agriculture and rural development; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0077,FALSE
21sb0078,SB 0078 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; capital outlay; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REASSIGNED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0078,FALSE
21sb0079,SB 0079 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of health and human services; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: Rep. Felicia Brabec replaced Rep. Abdullah Hammoud as conferee 01/26/2022,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0079,FALSE
21sb0080,SB 0080 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; corrections; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0080,FALSE
21sb0081,SB 0081 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; judiciary; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0081,FALSE
21sb0082,SB 0082 of 2021,21pa0087,PA 87 of 2021,2021-2022,SB,Appropriations,omnibus,"Appropriations: omnibus; appropriations for multiple departments and branches; provide for fiscal year 2021-2022, and make supplemental appropriations for fiscal year 2020-2021. Creates appropriation act.Last Action: POSTPONED FOR THE DAY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0082,FALSE
21sb0083,SB 0083 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; K-12 school aid appropriations; provide for fiscal year 2021-2022. Amends secs. 11 & 17b of 1979 PA 94 (MCL 388.1611 & 388.1617b).Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0083,FALSE
21sb0084,SB 0084 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of education; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0084,FALSE
21sb0085,SB 0085 of 2021,21pa0132,PA 132 of 2021,2021-2022,SB,Appropriations,supplemental,Appropriations: supplemental; multidepartment supplemental appropriations; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: ASSIGNED PA 0132'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0085,FALSE
21sb0086,SB 0086 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of licensing and regulatory affairs; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0086,FALSE
21sb0087,SB 0087 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of insurance and financial services; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0087,FALSE
21sb0088,SB 0088 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of military and veterans affairs; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0088,FALSE
21sb0089,SB 0089 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of state police; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0089,FALSE
21sb0090,SB 0090 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; department of natural resources; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0090,FALSE
21sb0091,SB 0091 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,"Appropriations: zero budget; department of environment, Great Lakes, and energy; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0091,FALSE
21sb0092,SB 0092 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; state transportation; provide for fiscal year 2021-2022. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0092,FALSE
21sb0093,SB 0093 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; higher education; provide for fiscal year 2021-2022. Amends secs. 236 & 241 of 1979 PA 94 (MCL 388.1836 & 388.1841).Last Action: Rep. Ben Frederick replaced Rep. Mark Huizenga as conferee 01/27/2022,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0093,FALSE
21sb0094,SB 0094 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; community colleges appropriations; provide for fiscal year 2021-2022. Amends secs. 201 & 206 of 1979 PA 94 (MCL 388.1801 & 388.1806).Last Action: Rep. Ben Frederick replaced Rep. Mark Huizenga as conferee 01/27/2022,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0094,FALSE
21sb0095,SB 0095 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; omnibus budget appropriations; provide for fiscal year 2021-2022. Creates appropriation act. Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0095,FALSE
21sb0096,SB 0096 of 2021,NA,NA,2021-2022,SB,Appropriations,school aid,"Appropriations: school aid; fiscal year 2021-2022 omnibus appropriations for K-12 school aid, higher education, and community colleges; provide for. Amends secs. 11, 17b, 201 & 236 of 1979 PA 94 (MCL 388.1611 et seq.).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0096,FALSE
21sb0097,SB 0097 of 2021,NA,NA,2021-2022,SB,State financing and management,other,State financing and management: other; MI supply infrastructure factory; create. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 270.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0097,FALSE
21sb0098,SB 0098 of 2021,NA,NA,2021-2022,SB,Individual income tax,credit,Individual income tax: credit; child care credit; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 272a.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0098,FALSE
21sb0099,SB 0099 of 2021,NA,NA,2021-2022,SB,Higher education,financial aid,Higher education: financial aid; room and board expenses; allow under the promise zone authority act. Amending sec. 3 of 2008 PA 549 (MCL 390.1663). Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0099,FALSE
21sb0100,SB 0100 of 2021,21pa0005,PA 5 of 2021,2021-2022,SB,Children,child care,Children: child care; definition of foster care; provide for. Amends sec. 13a of 1973 PA 116 (MCL 722.123a).Last Action: ASSIGNED PA 0005'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0100,FALSE
21sb0101,SB 0101 of 2021,22pa0146,PA 146 of 2022,2021-2022,SB,Mental health,other,"Mental health: other; mental health transport for involuntary psych hospitalization; create standards and licensing requirements for. Amends secs. 100d, 281c, 282, 408, 409, 426, 427a, 427b, 429, 436, 438, 469a, 498k, 498t, 516, 519 & 537 of 1974 PA 258 (MCL 330.1100d et seq.) & adds secs. 170 & 172.Last Action: ASSIGNED PA 0146'22",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0101,FALSE
21sb0102,SB 0102 of 2021,NA,NA,2021-2022,SB,Education,meals,Education: meals; certain requirements related to pupils who cannot pay for a school meal or who owe school meal debts; provide for. Amends sec. 1272b of 1976 PA 451 (MCL 380.1272b).Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0102,FALSE
21sb0103,SB 0103 of 2021,21pa0125,PA 125 of 2021,2021-2022,SB,Public utilities,electric utilities,Public utilities: electric utilities; rights of electric transmission companies; provide for. Creates new act.Last Action: ASSIGNED PA 0125'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0103,FALSE
21sb0104,SB 0104 of 2021,NA,NA,2021-2022,SB,Military affairs,other,Military affairs: other; National Guard tuition assistance program; expand eligibility for spouses. Amends title & secs. 3 & 4 of 2014 PA 259 (MCL 32.433 & 32.434). Last Action: placed on second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0104,FALSE
21sb0105,SB 0105 of 2021,NA,NA,2021-2022,SB,Individual income tax,credit,Individual income tax: credit; earned income tax credit; increase. Amends sec. 272 of 1967 PA 281 (MCL 206.272).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0105,FALSE
21sb0106,SB 0106 of 2021,NA,NA,2021-2022,SB,Recreation,other,"Recreation: other; purple paint marks designating a no trespassing area; allow. Amends secs. 73102, 73104 & 73105 of 1994 PA 451 (MCL 324.73102 et seq.).Last Action: referred to Committee on Natural Resources and Outdoor Recreation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0106,FALSE
21sb0107,SB 0107 of 2021,NA,NA,2021-2022,SB,Education,students,Education: students; model instructional video regarding dangers of prescription opioid drug abuse for implementation in certain curricula; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1170c.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0107,FALSE
21sb0108,SB 0108 of 2021,NA,NA,2021-2022,SB,Environmental protection,pollution prevention,Environmental protection: pollution prevention; coke and other bulk solid materials; require enclosure of piles. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5525b.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0108,FALSE
21sb0109,SB 0109 of 2021,NA,NA,2021-2022,SB,Environmental protection,air pollution,Environmental protection: air pollution; impact study and consideration of cumulative pollution levels; require for issuance of air quality permits in certain locations. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5506b.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0109,FALSE
21sb0110,SB 0110 of 2021,NA,NA,2021-2022,SB,Individual income tax,other,Individual income tax: other; Conquering CHD fund act; create. Creates appropriation act.  TIE BAR WITH: SB 0111'21Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0110,FALSE
21sb0111,SB 0111 of 2021,NA,NA,2021-2022,SB,Individual income tax,checkoff,Individual income tax: checkoff; donation to Conquering CHD fund; provide for. Amends sec. 435 of 1967 PA 281 (MCL 206.435).  TIE BAR WITH: SB 0110'21Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0111,FALSE
21sb0112,SB 0112 of 2021,NA,NA,2021-2022,SB,Property tax,delinquent taxes,Property tax: delinquent taxes; interest and penalties for summer 2020 property taxes; waive for certain businesses. Amends sec. 44a of 1893 PA 206 (MCL 211.44a).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0112,FALSE
21sb0113,SB 0113 of 2021,NA,NA,2021-2022,SB,Individual income tax,credit,"Individual income tax: credit; tax credit for charitable donations to food banks, shelters, and community foundations; restore. Amends 1967 PA 281 (MCL 206.1 & 206.713) by adding sec. 261.Last Action: REFERRED TO COMMITTEE ON FINANCE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0113,FALSE
21sb0114,SB 0114 of 2021,NA,NA,2021-2022,SB,Appropriations,zero budget,Appropriations: zero budget; multidepartment supplemental appropriations; provide for fiscal year 2020-2021. Creates appropriation act.Last Action: POSTPONED FOR THE DAY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0114,FALSE
21sb0115,SB 0115 of 2021,NA,NA,2021-2022,SB,Appropriations,supplemental,Appropriations: supplemental; supplemental school aid appropriations for fiscal year 2020-2021; provide for. Amends sec. 11 of 1979 PA 94 (MCL 388.1611) & adds sec. 39b.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0115,FALSE
21sb0116,SB 0116 of 2021,NA,NA,2021-2022,SB,Occupations,barbers,Occupations: barbers; barber apprenticeship requirements for licensure; provide for. Amends sec. 1108 of 1980 PA 299 (MCL 339.1108). Last Action: referred to Committee on Regulatory Reform,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0116,FALSE
21sb0117,SB 0117 of 2021,NA,NA,2021-2022,SB,State financing and management,purchasing,State financing and management: purchasing; requirement for state contract preference to be awarded to Michigan-based companies; modify. Amends sec. 261 of 1984 PA 431 (MCL 18.1261).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0117,FALSE
21sb0118,SB 0118 of 2021,21pa0015,PA 0015 of 2021,2021-2022,SB,School aid,penalties,School aid: penalties; penalties for prohibited conduct; modify. Amends sec. 163 PA 1979 PA 94 (MCL 388.1763).Last Action: ASSIGNED PA 0015'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0118,FALSE
21sb0119,SB 0119 of 2021,NA,NA,2021-2022,SB,Occupations,inspectors,Occupations: inspectors; eligibility requirements for mining inspectors; modify. Amends title & secs. 1 & 6 of 1911 PA 163 (MCL 425.101 & 425.106) & repeals sec. 2 of 1911 PA 163 (MCL 425.102).Last Action: referred to Committee on Natural Resources and Outdoor Recreation,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0119,FALSE
21sb0120,SB 0120 of 2021,NA,NA,2021-2022,SB,Natural resources,other,Natural resources: other; natural resource commission; modify commissioners. Amends sec. 501 of 1994 PA 451 (MCL 324.501).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0120,FALSE
21sb0121,SB 0121 of 2021,NA,NA,2021-2022,SB,Education,board members,Education: board members; state board of education; require members to be selected by each political party from regions. Admends sec. 282a of 1954 PA 116 (MCL 168.282a) by adding sec. 282b.Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0121,FALSE
21sb0122,SB 0122 of 2021,NA,NA,2021-2022,SB,Natural resources,shorelands,Natural resources: shorelands; public risk assessment database for certain shoreline properties; create. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 343.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0122,FALSE
21sb0123,SB 0123 of 2021,NA,NA,2021-2022,SB,Natural resources,shorelands,"Natural resources: shorelands; inspections of high-risk docks and seawalls; require. Amends 1994 PA 451 (MCL 324.101 - 324.90106) & adds secs. 34301, 34305, 34307, 34309, 34311 & 34313.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0123,FALSE
